councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
Redbridge,Roding,E09000026,E05000511,The Labour Party Candidate,Lab,"Streeting, Wes",Wes,Streeting,1145,0
Redbridge,Roding,E09000026,E05000511,The Labour Party Candidate,Lab,"Naqvi, Neelum Ms.",Neelum,Naqvi,1107,0
Redbridge,Roding,E09000026,E05000511,British National Party,BNP,"Hughes, John",John,Hughes,326,0
Redbridge,Seven Kings,E09000026,E05000512,The Labour Party Candidate,Lab,"Bellwood, Harold S. *",Harold,Bellwood,3081,1
Redbridge,Seven Kings,E09000026,E05000512,The Labour Party Candidate,Lab,"Littlewood, Robert C. *",Robert,Littlewood,2940,1
Redbridge,Seven Kings,E09000026,E05000512,The Labour Party Candidate,Lab,"Saund, Balvinder *",Balvinder,Saund,2901,1
Redbridge,Seven Kings,E09000026,E05000512,The Conservative Party Candidate,Other,"Singh, Sarup",Sarup,Singh,1558,0
Redbridge,Seven Kings,E09000026,E05000512,The Conservative Party Candidate,Other,"Flrmstone, Richard D.",Richard,Flrmstone,1552,0
Redbridge,Seven Kings,E09000026,E05000512,The Conservative Party Candidate,Other,"Quddos, Zubi",Zubi,Quddos,1438,0
Redbridge,Seven Kings,E09000026,E05000512,Liberal Democrats,LD,"Ahmad, Aftab",Aftab,Ahmad,1117,0
Redbridge,Seven Kings,E09000026,E05000512,Liberal Democrats,LD,"Brown, Ben T.",Ben,Brown,1007,0
Redbridge,Seven Kings,E09000026,E05000512,Liberal Democrats,LD,"Staight, Gary P.",Gary,Staight,899,0
Redbridge,Snaresbrook,E09000026,E05000513,The Conservative Party Candidate,Other,"Nolan, Suzanne M. Ms. *",Suzanne,Nolan,2651,1
Redbridge,Snaresbrook,E09000026,E05000513,The Conservative Party Candidate,Other,"Cummins, Christopher M.G. *",Christopher,Cummins,2642,1
Redbridge,Snaresbrook,E09000026,E05000513,The Conservative Party Candidate,Other,"Goody, Peter R. *",Peter,Goody,2537,1
Redbridge,Snaresbrook,E09000026,E05000513,The Labour Party Candidate,Lab,"Eglin, Gregor J.",Gregor,Eglin,1940,0
Redbridge,Snaresbrook,E09000026,E05000513,The Labour Party Candidate,Lab,"Eglin, Sophia C. Ms.",Sophia,Eglin,1915,0
Redbridge,Snaresbrook,E09000026,E05000513,The Labour Party Candidate,Lab,"Devaney, Paul R.",Paul,Devaney,1861,0
Redbridge,Snaresbrook,E09000026,E05000513,Liberal Democrats,LD,"Hunt, Claire F. Ms.",Claire,Hunt,1177,0
Redbridge,Snaresbrook,E09000026,E05000513,Liberal Democrats,LD,"Swallow, John P.",John,Swallow,1109,0
Redbridge,Snaresbrook,E09000026,E05000513,Liberal Democrats,LD,"Chetinkaja, Levent",Levent,Chetinkaja,1025,0
Redbridge,Snaresbrook,E09000026,E05000513,The Green Party,Grn,"Fink, Deborah N. Ms.",Deborah,Fink,596,0
Redbridge,Snaresbrook,E09000026,E05000513,Christian Peoples Alliance,Other,"Mills, Katherine S. Ms.",Katherine,Mills,153,0
Redbridge,Valentines,E09000026,E05000514,Liberal Democrats,LD,"Patel, Shoaib *",Shoaib,Patel,2191,1
Redbridge,Valentines,E09000026,E05000514,The Labour Party Candidate,Lab,"Choudhury, Aziz A.",Aziz,Choudhury,2032,1
Redbridge,Valentines,E09000026,E05000514,The Labour Party Candidate,Lab,"Hatfull, Ross J.",Ross,Hatfull,2001,1
Redbridge,Valentines,E09000026,E05000514,Liberal Democrats,LD,"Islam, Farrukh J.",Farrukh,Islam,1965,0
Redbridge,Valentines,E09000026,E05000514,Liberal Democrats,LD,"Hundal, Gurdip S.",Gurdip,Hundal,1948,0
Redbridge,Valentines,E09000026,E05000514,The Labour Party Candidate,Lab,"Sanger, Sareena Ms.",Sareena,Sanger,1912,0
Redbridge,Valentines,E09000026,E05000514,The Conservative Party Candidate,Other,"Wahld, Ikram",Ikram,Wahld,1161,0
Redbridge,Valentines,E09000026,E05000514,The Conservative Party Candidate,Other,"Barden, Rosemarie Ms.",Rosemarie,Barden,1129,0
Redbridge,Valentines,E09000026,E05000514,The Conservative Party Candidate,Other,"Woda, Reg",Reg,Woda,954,0
Redbridge,Wanstead,E09000026,E05000515,The Conservative Party Candidate,Other,"Dunn, Michelle Ms. *",Michelle,Dunn,2408,1
Redbridge,Wanstead,E09000026,E05000515,The Conservative Party Candidate,Other,"Wilson, Alex *",Alex,Wilson,2326,1
Redbridge,Wanstead,E09000026,E05000515,The Conservative Party Candidate,Other,"Chan, Thomas *",Thomas,Chan,2214,1
Redbridge,Wanstead,E09000026,E05000515,The Labour Party Candidate,Lab,"Edelman, Jeffery",Jeffery,Edelman,1892,0
Redbridge,Wanstead,E09000026,E05000515,The Labour Party Candidate,Lab,"Holford, Elizabeth C. Ms.",Elizabeth,Holford,1805,0
Redbridge,Wanstead,E09000026,E05000515,The Labour Party Candidate,Lab,"Merry, Paul J.",Paul,Merry,1682,0
Redbridge,Wanstead,E09000026,E05000515,Liberal Democrat Focus Team,LD,"Cornish, Alan F.",Alan,Cornish,1427,0
Redbridge,Wanstead,E09000026,E05000515,Liberal Democrat Focus Team,LD,"Garrett, Katherine E. Ms.",Katherine,Garrett,1289,0
Redbridge,Wanstead,E09000026,E05000515,Liberal Democrat Focus Team,LD,"Zaman, Qamar",Qamar,Zaman,1042,0
Redbridge,Wanstead,E09000026,E05000515,The Green Party,Grn,"Gunstock, Ashley",Ashley,Gunstock,484,0
Redbridge,Wanstead,E09000026,E05000515,The Green Party,Grn,"Reynolds, David I.",David,Reynolds,422,0
Redbridge,Wanstead,E09000026,E05000515,The Green Party,Grn,"Stokes, Terence G.",Terence,Stokes,253,0
Redbridge,Wanstead,E09000026,E05000515,British National Party,BNP,"Down, John W.H.",John,Down,224,0
Richmond upon Thames,Barnes,E09000027,E05000516,The Conservative Party Candidate,Other,"Palmer, Rita G.S. Ms. *",Rita,Palmer,2964,1
Richmond upon Thames,Barnes,E09000027,E05000516,The Conservative Party Candidate,Other,"Hodgins, Paul C. *",Paul,Hodgins,2920,1
Richmond upon Thames,Barnes,E09000027,E05000516,The Conservative Party Candidate,Other,"Percival, Christine C. Ms. *",Christine,Percival,2842,1
Richmond upon Thames,Barnes,E09000027,E05000516,Liberal Democrat,LD,"Chard, James H.",James,Chard,1855,0
Richmond upon Thames,Barnes,E09000027,E05000516,Liberal Democrat,LD,"Horsler, Andrew D.J.",Andrew,Horsler,1747,0
Richmond upon Thames,Barnes,E09000027,E05000516,Liberal Democrat,LD,"Montello, Silvia M. Ms.",Silvia,Montello,1743,0
Richmond upon Thames,Barnes,E09000027,E05000516,The Labour Party Candidate,Lab,"Butler, David",David,Butler,473,0
Richmond upon Thames,Barnes,E09000027,E05000516,The Labour Party Candidate,Lab,"Cooper, Frank A.",Frank,Cooper,449,0
Richmond upon Thames,Barnes,E09000027,E05000516,The Labour Party Candidate,Lab,"Neimer, Ann F. Ms.",Ann,Neimer,438,0
Richmond upon Thames,East Sheen,E09000027,E05000517,The Conservative Party Candidate,Other,"True, Nicholas E. *",Nicholas,TRUE,3225,1
Richmond upon Thames,East Sheen,E09000027,E05000517,The Conservative Party Candidate,Other,"Morris, Virginia Ms. *",Virginia,Morris,2974,1
Richmond upon Thames,East Sheen,E09000027,E05000517,The Conservative Party Candidate,Other,"Urquhart, Nicola M. Ms. *",Nicola,Urquhart,2971,1
Richmond upon Thames,East Sheen,E09000027,E05000517,Liberal Democrat,LD,"Eisner, Tom",Tom,Eisner,2010,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Liberal Democrat,LD,"Gent, Katie Ms.",Katie,Gent,1839,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Liberal Democrat,LD,"Pierce, Martin D.",Martin,Pierce,1758,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Green Party,Grn,"Hegarty, Simon C.",Simon,Hegarty,713,0
Richmond upon Thames,East Sheen,E09000027,E05000517,The Labour Party Candidate,Lab,"Genders, William A.",William,Genders,414,0
Richmond upon Thames,East Sheen,E09000027,E05000517,The Labour Party Candidate,Lab,"Layfield, Tina Ms.",Tina,Layfield,337,0
Richmond upon Thames,East Sheen,E09000027,E05000517,The Labour Party Candidate,Lab,"Griffiths, Leonard J.",Leonard,Griffiths,321,0
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,Liberal Democrat,LD,"Cardy, Jonathan *",Jonathan,Cardy,2658,1
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,Liberal Democrat,LD,"Eady, Malcolm J. *",Malcolm,Eady,2617,1
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,Liberal Democrat,LD,"Elloy, Jeremy A.W. *",Jeremy,Elloy,2511,1
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,The Conservative Party Candidate,Other,"Doherty, Jean Ms.",Jean,Doherty,1929,0
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,The Conservative Party Candidate,Other,"Hope, Joanne T. Ms.",Joanne,Hope,1764,0
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,The Conservative Party Candidate,Other,"Meagher, Sarah J. Ms.",Sarah,Meagher,1740,0
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,Green Party,Grn,"Saunders, Monica J. Ms.",Monica,Saunders,754,0
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,The Labour Party Candidate,Lab,"Banaji, Penelope J. Ms.",Penelope,Banaji,552,0
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,The Labour Party Candidate,Lab,"Low, Sampson E.D.",Sampson,Low,546,0
Richmond upon Thames,Fulwell & Hampton Hill,E09000027,E05000518,The Labour Party Candidate,Lab,"Nixon, Sheila D. Ms.",Sheila,Nixon,475,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,Liberal Democrat,LD,"Jones, Susan E. Ms. *",Susan,Jones,2490,1
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,Liberal Democrat,LD,"Miller, Brian P. *",Brian,Miller,2183,1
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,Liberal Democrat,LD,"Williams, David R. *",David,Williams,2135,1
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,The Conservative Party Candidate,Other,"Brand, Mark R.",Mark,Brand,2126,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,The Conservative Party Candidate,Other,"Tippett, Sarah V. Ms.",Sarah,Tippett,2017,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,The Conservative Party Candidate,Other,"Loveland, Jean Ms.",Jean,Loveland,2011,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,Green Party,Grn,"Hardy, Karen M. Ms.",Karen,Hardy,581,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,The Labour Party Candidate,Lab,"Hall, Lynne Ms.",Lynne,Hall,424,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,The Labour Party Candidate,Lab,"Marder, Daniel B.L.",Daniel,Marder,338,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,The Labour Party Candidate,Lab,"Masters, Doreen M. Ms.",Doreen,Masters,308,0
Richmond upon Thames,"Ham, Petersham & Richmond Riverside",E09000027,E05000519,UK Independence Party,Other,"Dul, Peter J.",Peter,Dul,231,0
Richmond upon Thames,Hampton,E09000027,E05000520,Liberal Democrat,LD,"Nicholson, Suzette B. Ms. *",Suzette,Nicholson,2778,1
Richmond upon Thames,Hampton,E09000027,E05000520,Liberal Democrat,LD,"Langhorne, Janet R. Ms.",Janet,Langhorne,2737,1
Richmond upon Thames,Hampton,E09000027,E05000520,Liberal Democrat,LD,"Roberts, Gareth D.",Gareth,Roberts,2721,1
Richmond upon Thames,Hampton,E09000027,E05000520,The Conservative Party Candidate,Other,"Soones, John C.H.",John,Soones,2226,0
Richmond upon Thames,Hampton,E09000027,E05000520,The Conservative Party Candidate,Other,"Boulton, Jane Ms.",Jane,Boulton,2180,0
Richmond upon Thames,Hampton,E09000027,E05000520,The Conservative Party Candidate,Other,"Boyle, Mark A.V.",Mark,Boyle,2126,0
Richmond upon Thames,Hampton,E09000027,E05000520,The Labour Party Candidate,Lab,"Spawls, Louisa M. Ms.",Louisa,Spawls,482,0
Richmond upon Thames,Hampton,E09000027,E05000520,The Labour Party Candidate,Lab,"Monk, Lorraine Ms.",Lorraine,Monk,444,0
Richmond upon Thames,Hampton,E09000027,E05000520,The Labour Party Candidate,Lab,"Masters, Edward J.",Edward,Masters,386,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Liberal Democrat,LD,"Day, Ellen Ms.",Ellen,Day,2113,1
Richmond upon Thames,Hampton North,E09000027,E05000521,The Conservative Party Candidate,Other,"Samuel, Geoffrey J. *",Geoffrey,Samuel,2016,1
Richmond upon Thames,Hampton North,E09000027,E05000521,Liberal Democrat,LD,"Thornton, Darren M.",Darren,Thornton,1980,1
Richmond upon Thames,Hampton North,E09000027,E05000521,The Conservative Party Candidate,Other,"Seymour, Martin J. *",Martin,Seymour,1973,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Liberal Democrat,LD,"Crouch, Roger M.",Roger,Crouch,1973,0
Richmond upon Thames,Hampton North,E09000027,E05000521,The Conservative Party Candidate,Other,"Howard, Kate Ms. *",Kate,Howard,1960,0
Richmond upon Thames,Hampton North,E09000027,E05000521,The Labour Party Candidate,Lab,"Butters, Jane Ms.",Jane,Butters,531,0
Richmond upon Thames,Hampton North,E09000027,E05000521,The Labour Party Candidate,Lab,"Lockley, Pamela J. Ms.",Pamela,Lockley,444,0
Richmond upon Thames,Hampton North,E09000027,E05000521,The Labour Party Candidate,Lab,"Firth, Brian T.",Brian,Firth,423,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Green Party,Grn,"Gimzewski, Edmund",Edmund,Gimzewski,233,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,The Conservative Party Candidate,Other,"Arbour, Tony *",Tony,Arbour,2670,1
Richmond upon Thames,Hampton Wick,E09000027,E05000522,The Conservative Party Candidate,Other,"Evans, Gareth J. *",Gareth,Evans,2321,1
Richmond upon Thames,Hampton Wick,E09000027,E05000522,The Conservative Party Candidate,Other,"Mathias, Tania W. Ms.",Tania,Mathias,2297,1
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Liberal Democrat,LD,"Juriansz, Jennifer Ms.",Jennifer,Juriansz,1956,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Liberal Democrat,LD,"Wherry, Matthew",Matthew,Wherry,1908,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Liberal Democrat,LD,"Whittall, Trevor",Trevor,Whittall,1672,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Green Party,Grn,"Bangham, Michael J.",Michael,Bangham,831,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,The Labour Party Candidate,Lab,"Wyatt, Jenifer M. Ms.",Jenifer,Wyatt,590,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,The Labour Party Candidate,Lab,"Loewenstein, Caroline A. Ms.",Caroline,Loewenstein,498,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,The Labour Party Candidate,Lab,"Partos, Rebecca Ms.",Rebecca,Partos,460,0
Richmond upon Thames,Heathfield,E09000027,E05000523,Liberal Democrat,LD,"Coombs, John W.G. *",John,Coombs,2338,1
Richmond upon Thames,Heathfield,E09000027,E05000523,Liberal Democrat,LD,"Treble, Bill *",Bill,Treble,2088,1
Richmond upon Thames,Heathfield,E09000027,E05000523,The Conservative Party Candidate,Other,"Butler, Alan D.",Alan,Butler,1795,1
Richmond upon Thames,Heathfield,E09000027,E05000523,The Conservative Party Candidate,Other,"Taylor, Phillip B.",Phillip,Taylor,1792,0
Richmond upon Thames,Heathfield,E09000027,E05000523,Liberal Democrat,LD,"Mahmood, Asad",Asad,Mahmood,1763,0
Richmond upon Thames,Heathfield,E09000027,E05000523,The Conservative Party Candidate,Other,"Shaukat, Saba Ms.",Saba,Shaukat,1606,0
Richmond upon Thames,Heathfield,E09000027,E05000523,The Labour Party Candidate,Lab,"Walker, Mark D.",Mark,Walker,757,0
Richmond upon Thames,Heathfield,E09000027,E05000523,The Labour Party Candidate,Lab,"Gladstone, Adam S.",Adam,Gladstone,756,0
Richmond upon Thames,Heathfield,E09000027,E05000523,The Labour Party Candidate,Lab,"Mackenzie, Elizabeth G. Ms.",Elizabeth,Mackenzie,692,0
Richmond upon Thames,Heathfield,E09000027,E05000523,British National Party,BNP,"Donnelly, John B.",John,Donnelly,336,0
Richmond upon Thames,Kew,E09000027,E05000524,The Conservative Party Candidate,Other,"Bond, Meena Ms.",Meena,Bond,2858,1
Richmond upon Thames,Kew,E09000027,E05000524,Liberal Democrat,LD,"Burford, Jean-Francois",Jean-Francois,Burford,2767,1
Richmond upon Thames,Kew,E09000027,E05000524,The Conservative Party Candidate,Other,"Linnette, David R.",David,Linnette,2715,1
Richmond upon Thames,Kew,E09000027,E05000524,Liberal Democrat,LD,"Lourie, Alexander S. *",Alexander,Lourie,2709,0
Richmond upon Thames,Kew,E09000027,E05000524,Liberal Democrat,LD,"Crozier, George A.",George,Crozier,2660,0
Richmond upon Thames,Kew,E09000027,E05000524,The Conservative Party Candidate,Other,"Nelson, David",David,Nelson,2630,0
Richmond upon Thames,Kew,E09000027,E05000524,The Labour Party Candidate,Lab,"Dalglish, Dominic B.",Dominic,Dalglish,530,0
Richmond upon Thames,Kew,E09000027,E05000524,The Labour Party Candidate,Lab,"Hurst, James",James,Hurst,477,0
Richmond upon Thames,Kew,E09000027,E05000524,The Labour Party Candidate,Lab,"James, Gareth K.",Gareth,James,471,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,The Conservative Party Candidate,Other,"Avon, Paul M.",Paul,Avon,2809,1
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,The Conservative Party Candidate,Other,"Stockley, Gemma L.A.M. Ms.",Gemma,Stockley,2685,1
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,The Conservative Party Candidate,Other,"Martin, Richard R.",Richard,Martin,2554,1
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,Liberal Democrat,LD,"Davies, Anna J. Ms. *",Anna,Davies,2290,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,Liberal Democrat,LD,"Emerson, Merlene Ms.",Merlene,Emerson,1992,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,Liberal Democrat,LD,"Pyne, Richard H.",Richard,Pyne,1738,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,Green Party,Grn,"Page, James R.",James,Page,713,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,Independent,Ind,"Danciger, Simon L.",Simon,Danciger,558,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,The Labour Party Candidate,Lab,"Ata, Ayar",Ayar,Ata,471,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,The Labour Party Candidate,Lab,"Matthews, Brian J.",Brian,Matthews,468,0
Richmond upon Thames,Mortlake & Barnes Common,E09000027,E05000525,The Labour Party Candidate,Lab,"Marder, Barnaby J.L.",Barnaby,Marder,423,0
Richmond upon Thames,North Richmond,E09000027,E05000526,The Conservative Party Candidate,Other,"Blakemore, Lisa C. Ms.",Lisa,Blakemore,2624,1
Richmond upon Thames,North Richmond,E09000027,E05000526,The Conservative Party Candidate,Other,"Montague, Richard J.",Richard,Montague,2531,1
Richmond upon Thames,North Richmond,E09000027,E05000526,The Conservative Party Candidate,Other,"Robinson, Katharine M. Ms.",Katharine,Robinson,2435,1
Richmond upon Thames,North Richmond,E09000027,E05000526,Liberal Democrat,LD,"Dodds, Jane Ms. *",Jane,Dodds,2416,0
Richmond upon Thames,North Richmond,E09000027,E05000526,Liberal Democrat,LD,"Hodges, Celia J. Ms. *",Celia,Hodges,2396,0
Richmond upon Thames,North Richmond,E09000027,E05000526,Liberal Democrat,LD,"Bertin, James C.",James,Bertin,2267,0
Richmond upon Thames,North Richmond,E09000027,E05000526,The Labour Party Candidate,Lab,"Marder, Pamela L. Ms.",Pamela,Marder,571,0
Richmond upon Thames,North Richmond,E09000027,E05000526,The Labour Party Candidate,Lab,"Ward, John H.",John,Ward,484,0
Richmond upon Thames,North Richmond,E09000027,E05000526,The Labour Party Candidate,Lab,"Somers, Derek G.",Derek,Somers,471,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Liberal Democrat,LD,"Acton, Geoffrey B. *",Geoffrey,Acton,2631,1
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Liberal Democrat,LD,"Khosa, Harbrinder S. *",Harbrinder,Khosa,2380,1
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,The Conservative Party Candidate,Other,"Harrison, Chris",Chris,Harrison,2366,1
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Liberal Democrat,LD,"Morgan, Philip *",Philip,Morgan,2320,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,The Conservative Party Candidate,Other,"Morgan, James M. *",James,Morgan,2292,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,The Conservative Party Candidate,Other,"Jozefowicz, Suzanne Ms.",Suzanne,Jozefowicz,2130,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Green Party,Grn,"Maciejowska, Judy S. Ms.",Judy,Maciejowska,660,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Green Party,Grn,"Andersson, Jenny Ms.",Jenny,Andersson,624,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Independent,Ind,"Smart, Felicity Ms.",Felicity,Smart,574,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,The Labour Party Candidate,Lab,"Ould, Cheryl C. Ms.",Cheryl,Ould,512,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Green Party,Grn,"Roest, Carey V. Ms.",Carey,Roest,503,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,The Labour Party Candidate,Lab,"Risner, Pamela J. Ms.",Pamela,Risner,461,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,The Labour Party Candidate,Lab,"Tutchell, Derek J.A.",Derek,Tutchell,358,0
Richmond upon Thames,St. Margaret's & North Twickenham,E09000027,E05000527,Independent,Ind,"Suren, Rupert W.",Rupert,Suren,109,0
Richmond upon Thames,South Richmond,E09000027,E05000528,The Conservative Party Candidate,Other,"Bouchier, Frances C. Ms. *",Frances,Bouchier,3000,1
Richmond upon Thames,South Richmond,E09000027,E05000528,The Conservative Party Candidate,Other,"Fleming, Pamela A. Ms. *",Pamela,Fleming,2964,1
Richmond upon Thames,South Richmond,E09000027,E05000528,The Conservative Party Candidate,Other,"O'Malley, Thomas K.",Thomas,O'Malley,2810,1
Richmond upon Thames,South Richmond,E09000027,E05000528,Liberal Democrat,LD,"Martin, David R.",David,Martin,2074,0
Richmond upon Thames,South Richmond,E09000027,E05000528,Liberal Democrat,LD,"Mckinnon, Morag E. Ms.",Morag,Mckinnon,2011,0
Richmond upon Thames,South Richmond,E09000027,E05000528,Liberal Democrat,LD,"Williams, Tanya Ms.",Tanya,Williams,1994,0
Richmond upon Thames,South Richmond,E09000027,E05000528,The Labour Party Candidate,Lab,"Bennett, Stephen",Stephen,Bennett,533,0
Richmond upon Thames,South Richmond,E09000027,E05000528,The Labour Party Candidate,Lab,"Caton, Brian L.",Brian,Caton,435,0
Richmond upon Thames,South Richmond,E09000027,E05000528,The Labour Party Candidate,Lab,"Houston, Sam",Sam,Houston,411,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,The Conservative Party Candidate,Other,"Head, Clare O. Ms. *",Clare,Head,2330,1
Richmond upon Thames,South Twickenham,E09000027,E05000529,The Conservative Party Candidate,Other,"Porter, David R. *",David,Porter,2326,1
Richmond upon Thames,South Twickenham,E09000027,E05000529,The Conservative Party Candidate,Other,"Marlow, David J. *",David,Marlow,2182,1
Richmond upon Thames,South Twickenham,E09000027,E05000529,Liberal Democrat,LD,"Stevens, Margaret Ms.",Margaret,Stevens,2030,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,Liberal Democrat,LD,"Butlin, Michael",Michael,Butlin,2019,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,Liberal Democrat,LD,"Topol, Steve",Steve,Topol,1922,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,Green Party,Grn,"Smith, Stephen P.",Stephen,Smith,691,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,The Labour Party Candidate,Lab,"Guichard, Stephen J.",Stephen,Guichard,566,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,The Labour Party Candidate,Lab,"Maddock, Rebecca T. Ms.",Rebecca,Maddock,533,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,Independent,Ind,"Armstrong, John",John,Armstrong,426,0
Richmond upon Thames,South Twickenham,E09000027,E05000529,The Labour Party Candidate,Lab,"Sen, Sanjay K.",Sanjay,Sen,403,0
Richmond upon Thames,Teddington,E09000027,E05000530,Liberal Democrat,LD,"Churchill, Jennifer Ms.",Jennifer,Churchill,2800,1
Richmond upon Thames,Teddington,E09000027,E05000530,Liberal Democrat,LD,"Elengorn, Martin D. *",Martin,Elengorn,2679,1
Richmond upon Thames,Teddington,E09000027,E05000530,Liberal Democrat,LD,"Knight, Stephen J. *",Stephen,Knight,2655,1
Richmond upon Thames,Teddington,E09000027,E05000530,The Conservative Party Candidate,Other,"Lamb, Simon",Simon,Lamb,2298,0
Richmond upon Thames,Teddington,E09000027,E05000530,The Conservative Party Candidate,Other,"Tallantire, Graeme",Graeme,Tallantire,2195,0
Richmond upon Thames,Teddington,E09000027,E05000530,The Conservative Party Candidate,Other,"Edwards, Barry",Barry,Edwards,2183,0
Richmond upon Thames,Teddington,E09000027,E05000530,The Labour Party Candidate,Lab,"Mills, Margaret M.T. Ms.",Margaret,Mills,619,0
Richmond upon Thames,Teddington,E09000027,E05000530,The Labour Party Candidate,Lab,"Sims, Michelle Ms.",Michelle,Sims,554,0
Richmond upon Thames,Teddington,E09000027,E05000530,The Labour Party Candidate,Lab,"Ward, Gerard E.",Gerard,Ward,488,0
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,The Conservative Party Candidate,Other,"Chappell, Susan M. Ms.",Susan,Chappell,2473,1
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,The Conservative Party Candidate,Other,"Salvoni, Samantha P. Ms.",Samantha,Salvoni,2295,1
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,The Conservative Party Candidate,Other,"Naylor, Scott C.",Scott,Naylor,2283,1
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,Liberal Democrat,LD,"Carr, Denise Ms. *",Denise,Carr,2206,0
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,Liberal Democrat,LD,"Trigg, David S.F. *",David,Trigg,1949,0
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,Liberal Democrat,LD,"Wilson, Michael R. *",Michael,Wilson,1818,0
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,Green Party,Grn,"Roest, Stephen G.",Stephen,Roest,839,0
Richmond upon Thames,Twickenham Riverside,E09000027,E05000531,The Labour Party Candidate,Lab,"Lane, Deborah Ms.",Deborah,Lane,646,0
