councilName,wardName,DistrictGSS,WardGSS,partyFullName,party,candidateFullName,candidateFirstName,candidateLastName,numVotes,elected
Redbridge,Clayhall,E09000026,E05000500,UK Independence Party (UKIP),Other,"Nada, Donna Ms.",Donna,Nada,286,0
Redbridge,Clayhall,E09000026,E05000500,Liberal Democrats,LD,"Holder, Ashburn",Ashburn,Holder,239,0
Redbridge,Clementswood,E09000026,E05000501,Labour Party,Lab,"Coomb, Helen Ms.*",Helen,Coomb,2340,1
Redbridge,Clementswood,E09000026,E05000501,Labour Party,Lab,"Hussain, Zulfiqar*",Zulfiqar,Hussain,2233,1
Redbridge,Clementswood,E09000026,E05000501,Labour Party,Lab,"Javed, Muhammed*",Muhammed,Javed,2232,1
Redbridge,Clementswood,E09000026,E05000501,Liberal Democrats,LD,"Butt, Zahid",Zahid,Butt,738,0
Redbridge,Clementswood,E09000026,E05000501,Liberal Democrats,LD,"Patel, Sanjeev",Sanjeev,Patel,712,0
Redbridge,Clementswood,E09000026,E05000501,Liberal Democrats,LD,"Akram, Ajaz",Ajaz,Akram,541,0
Redbridge,Clementswood,E09000026,E05000501,Conservative Party,Con,"Ahmed, Jahangir",Jahangir,Ahmed,438,0
Redbridge,Clementswood,E09000026,E05000501,Green Party,Grn,"Chowdhry, Wilson",Wilson,Chowdhry,409,0
Redbridge,Clementswood,E09000026,E05000501,Conservative Party,Con,"Rehman, Habib Ms.",Habib,Rehman,362,0
Redbridge,Clementswood,E09000026,E05000501,Conservative Party,Con,"Sheikh, Javed",Javed,Sheikh,360,0
Redbridge,Cranbrook,E09000026,E05000502,Labour Party,Lab,"Ahmed, Mushtaq*",Mushtaq,Ahmed,2018,1
Redbridge,Cranbrook,E09000026,E05000502,Conservative Party,Con,"Chaudhary, Mahboob*",Mahboob,Chaudhary,1827,1
Redbridge,Cranbrook,E09000026,E05000502,Labour Party,Lab,"Bola, Varinder",Varinder,Bola,1812,1
Redbridge,Cranbrook,E09000026,E05000502,Labour Party,Lab,"Wilkes, Laura Ms.",Laura,Wilkes,1668,0
Redbridge,Cranbrook,E09000026,E05000502,Conservative Party,Con,"Kumar, Ashok*",Ashok,Kumar,1602,0
Redbridge,Cranbrook,E09000026,E05000502,Conservative Party,Con,"Firmstone, Richard",Richard,Firmstone,1319,0
Redbridge,Cranbrook,E09000026,E05000502,UK Independence Party (UKIP),Other,"Hughes, Alan",Alan,Hughes,276,0
Redbridge,Cranbrook,E09000026,E05000502,Liberal Democrats,LD,"Hamlyn, Susan Ms.",Susan,Hamlyn,244,0
Redbridge,Fairlop,E09000026,E05000503,Conservative Party,Con,"Lambert, Brian*",Brian,Lambert,1613,1
Redbridge,Fairlop,E09000026,E05000503,Conservative Party,Con,"Ryan, Joyce Ms.*",Joyce,Ryan,1547,1
Redbridge,Fairlop,E09000026,E05000503,Conservative Party,Con,"Sharpe, Tom",Tom,Sharpe,1312,1
Redbridge,Fairlop,E09000026,E05000503,Labour Party,Lab,"Raza, Muhammad",Muhammad,Raza,1128,0
Redbridge,Fairlop,E09000026,E05000503,Labour Party,Lab,"Nijjar, Davinder",Davinder,Nijjar,1127,0
Redbridge,Fairlop,E09000026,E05000503,Labour Party,Lab,"Younis, Ali",Ali,Younis,1044,0
Redbridge,Fairlop,E09000026,E05000503,UK Independence Party (UKIP),Other,"Day-Smith, Gary",Gary,Day-Smith,811,0
Redbridge,Fairlop,E09000026,E05000503,UK Independence Party (UKIP),Other,"Seymour, Jonathan",Jonathan,Seymour,780,0
Redbridge,Fairlop,E09000026,E05000503,UK Independence Party (UKIP),Other,"Pepe, James",James,Pepe,721,0
Redbridge,Fairlop,E09000026,E05000503,Liberal Democrats,LD,"Hunt, Claire Ms.",Claire,Hunt,233,0
Redbridge,Fullwell,E09000026,E05000504,Conservative Party,Con,"Bromiley, David",David,Bromiley,1593,1
Redbridge,Fullwell,E09000026,E05000504,Conservative Party,Con,"Hayes, Nick*",Nick,Hayes,1409,1
Redbridge,Fullwell,E09000026,E05000504,Conservative Party,Con,"Haran, Jeevah",Jeevah,Haran,1389,1
Redbridge,Fullwell,E09000026,E05000504,Labour Party,Lab,"Stone, Chris",Chris,Stone,1303,0
Redbridge,Fullwell,E09000026,E05000504,Labour Party,Lab,"Panesar, Baljit",Baljit,Panesar,1265,0
Redbridge,Fullwell,E09000026,E05000504,Labour Party,Lab,"Ofer, Tal",Tal,Ofer,1263,0
Redbridge,Fullwell,E09000026,E05000504,UK Independence Party (UKIP),Other,"Kellman, Jim",Jim,Kellman,742,0
Redbridge,Fullwell,E09000026,E05000504,Independent,Ind,"Moth, Harold*",Harold,Moth,658,0
Redbridge,Fullwell,E09000026,E05000504,Liberal Democrats,LD,"Black, Dominic",Dominic,Black,329,0
Redbridge,Goodmayes,E09000026,E05000505,Labour Party,Lab,"Jones, Bert*",Bert,Jones,2347,1
Redbridge,Goodmayes,E09000026,E05000505,Labour Party,Lab,"Rai, Kam",Kam,Rai,2272,1
Redbridge,Goodmayes,E09000026,E05000505,Labour Party,Lab,"White, Barbara Ms.*",Barbara,White,2201,1
Redbridge,Goodmayes,E09000026,E05000505,Conservative Party,Con,"Asif, Mohammed",Mohammed,Asif,1145,0
Redbridge,Goodmayes,E09000026,E05000505,Conservative Party,Con,"Solanki, Pradip",Pradip,Solanki,855,0
Redbridge,Goodmayes,E09000026,E05000505,Conservative Party,Con,"Bhadresa, Arvind",Arvind,Bhadresa,798,0
Redbridge,Goodmayes,E09000026,E05000505,Liberal Democrats,LD,"Bin Aziz, Tariq",Tariq,Bin Aziz,553,0
Redbridge,Goodmayes,E09000026,E05000505,Green Party,Grn,"Page, Kevin",Kevin,Page,368,0
Redbridge,Hainault,E09000026,E05000506,Labour Party,Lab,"Emmett, Roy",Roy,Emmett,1227,1
Redbridge,Hainault,E09000026,E05000506,Labour Party,Lab,"Santos, Mark",Mark,Santos,1143,1
Redbridge,Hainault,E09000026,E05000506,Labour Party,Lab,"Hehir, Joe",Joe,Hehir,1035,1
Redbridge,Hainault,E09000026,E05000506,Conservative Party,Con,"Poole, David*",David,Poole,984,0
Redbridge,Hainault,E09000026,E05000506,UK Independence Party (UKIP),Other,"Griffin, Ted*",Ted,Griffin,900,0
Redbridge,Hainault,E09000026,E05000506,Conservative Party,Con,"Marks, Melvyn",Melvyn,Marks,895,0
Redbridge,Hainault,E09000026,E05000506,UK Independence Party (UKIP),Other,"Aaron, Mark",Mark,Aaron,894,0
Redbridge,Hainault,E09000026,E05000506,Conservative Party,Con,"Ponsonby, Melinda Ms.",Melinda,Ponsonby,873,0
Redbridge,Hainault,E09000026,E05000506,UK Independence Party (UKIP),Other,"Thomas, Kenny",Kenny,Thomas,818,0
Redbridge,Hainault,E09000026,E05000506,British Democratic Party,Other,"Leppert, Julian",Julian,Leppert,284,0
Redbridge,Hainault,E09000026,E05000506,Liberal Democrats,LD,"Ali, Hifzur",Hifzur,Ali,156,0
Redbridge,Loxford,E09000026,E05000507,Labour Party,Lab,"Ahmed, Mohammad",Mohammad,Ahmed,2472,1
Redbridge,Loxford,E09000026,E05000507,Labour Party,Lab,"Ahmad, Shakil",Shakil,Ahmad,2453,1
Redbridge,Loxford,E09000026,E05000507,Labour Party,Lab,"Rashid, Taifur",Taifur,Rashid,2278,1
Redbridge,Loxford,E09000026,E05000507,Independent,Ind,"Maravala, Filly Ms.*",Filly,Maravala,1670,0
Redbridge,Loxford,E09000026,E05000507,Independent,Ind,"Butt, Saima Ms.",Saima,Butt,1382,0
Redbridge,Loxford,E09000026,E05000507,Independent,Ind,"Tewari, Virendra Ms.*",Virendra,Tewari,1318,0
Redbridge,Loxford,E09000026,E05000507,Conservative Party,Con,"Chaudhary, Adnan",Adnan,Chaudhary,328,0
Redbridge,Loxford,E09000026,E05000507,Conservative Party,Con,"Balcomb, Mark",Mark,Balcomb,327,0
Redbridge,Loxford,E09000026,E05000507,Conservative Party,Con,"Speakman, Michael",Michael,Speakman,319,0
Redbridge,Mayfield,E09000026,E05000508,Labour Party,Lab,"Athwal, Jas*",Jas,Athwal,2731,1
Redbridge,Mayfield,E09000026,E05000508,Labour Party,Lab,"Flint, Kay Ms.*",Kay,Flint,2620,1
Redbridge,Mayfield,E09000026,E05000508,Labour Party,Lab,"Parkash, Ayodhiya*",Ayodhiya,Parkash,2597,1
Redbridge,Mayfield,E09000026,E05000508,Conservative Party,Con,"Chaudhary, Kaiser",Kaiser,Chaudhary,1034,0
Redbridge,Mayfield,E09000026,E05000508,Conservative Party,Con,"Fynn, Pauline Ms.",Pauline,Fynn,928,0
Redbridge,Mayfield,E09000026,E05000508,Conservative Party,Con,"Patel, Nisha Ms.",Nisha,Patel,904,0
Redbridge,Mayfield,E09000026,E05000508,Liberal Democrats,LD,"Winborne, Pamela Ms.",Pamela,Winborne,260,0
Redbridge,Monkhams,E09000026,E05000509,Conservative Party,Con,"Huggett, Linda Ms.*",Linda,Huggett,2188,1
Redbridge,Monkhams,E09000026,E05000509,Conservative Party,Con,"O'Shea, Jim*",Jim,O'Shea,2011,1
Redbridge,Monkhams,E09000026,E05000509,Conservative Party,Con,"Stark, Michael*",Michael,Stark,2003,1
Redbridge,Monkhams,E09000026,E05000509,Liberal Democrats,LD,"Crook, Anne Ms.",Anne,Crook,692,0
Redbridge,Monkhams,E09000026,E05000509,Labour Party,Lab,"Pearce, Elizabeth Ms.",Elizabeth,Pearce,513,0
Redbridge,Monkhams,E09000026,E05000509,Liberal Democrats,LD,"Cracknell, David",David,Cracknell,509,0
Redbridge,Monkhams,E09000026,E05000509,Labour Party,Lab,"Pearce, David",David,Pearce,481,0
Redbridge,Monkhams,E09000026,E05000509,Liberal Democrats,LD,"Warwick, Steven",Steven,Warwick,471,0
Redbridge,Monkhams,E09000026,E05000509,Labour Party,Lab,"White, Francis",Francis,White,439,0
Redbridge,Monkhams,E09000026,E05000509,Green Party,Grn,"Reynolds, Theresa Ms.",Theresa,Reynolds,372,0
Redbridge,Newbury,E09000026,E05000510,Labour Party,Lab,"Jeyaranjan, Thavathuray*",Thavathuray,Jeyaranjan,2821,1
Redbridge,Newbury,E09000026,E05000510,Labour Party,Lab,"Sharma, Dev*",Dev,Sharma,2766,1
Redbridge,Newbury,E09000026,E05000510,Labour Party,Lab,"Norman, Elaine Ms.*",Elaine,Norman,2616,1
Redbridge,Newbury,E09000026,E05000510,Conservative Party,Con,"Hussain, Afsor",Afsor,Hussain,1673,0
Redbridge,Newbury,E09000026,E05000510,Conservative Party,Con,"Thurairajah, Vijay",Vijay,Thurairajah,1393,0
Redbridge,Newbury,E09000026,E05000510,Conservative Party,Con,"Quddos, Zeb",Zeb,Quddos,1186,0
Redbridge,Newbury,E09000026,E05000510,Liberal Democrats,LD,"Mann, Susan Ms.",Susan,Mann,434,0
Redbridge,Roding,E09000026,E05000511,Liberal Democrats,LD,"Bond, Ian*",Ian,Bond,1181,1
Redbridge,Roding,E09000026,E05000511,Liberal Democrats,LD,"Deakins, Gwyneth Ms.*",Gwyneth,Deakins,1162,1
Redbridge,Roding,E09000026,E05000511,Conservative Party,Con,"Blaber, Sarah Ms.",Sarah,Blaber,1053,1
Redbridge,Roding,E09000026,E05000511,Liberal Democrats,LD,"Teahan, Michael",Michael,Teahan,980,0
Redbridge,Roding,E09000026,E05000511,Conservative Party,Con,"Caine, Ben",Ben,Caine,980,0
Redbridge,Roding,E09000026,E05000511,Labour Party,Lab,"Barnard, Joe",Joe,Barnard,977,0
Redbridge,Roding,E09000026,E05000511,Labour Party,Lab,"Noor, Mohammed",Mohammed,Noor,810,0
Redbridge,Roding,E09000026,E05000511,Conservative Party,Con,"Sian, Prerna Ms.",Prerna,Sian,809,0
Redbridge,Roding,E09000026,E05000511,Labour Party,Lab,"Siddique, Rahman",Rahman,Siddique,786,0
Redbridge,Roding,E09000026,E05000511,UK Independence Party (UKIP),Other,"Thurston, Chris",Chris,Thurston,602,0
Redbridge,Roding,E09000026,E05000511,Green Party,Grn,"Marshall, Susanne Ms.",Susanne,Marshall,359,0
Redbridge,Seven Kings,E09000026,E05000512,Labour Party,Lab,"Bellwood, Stuart*",Stuart,Bellwood,2678,1
Redbridge,Seven Kings,E09000026,E05000512,Labour Party,Lab,"Littlewood, Bob*",Bob,Littlewood,2564,1
Redbridge,Seven Kings,E09000026,E05000512,Labour Party,Lab,"Nijjar, Baldesh",Baldesh,Nijjar,2480,1
Redbridge,Seven Kings,E09000026,E05000512,Conservative Party,Con,"Ashraf, Mosheraf",Mosheraf,Ashraf,1191,0
Redbridge,Seven Kings,E09000026,E05000512,Conservative Party,Con,"Hai, Ali",Ali,Hai,912,0
Redbridge,Seven Kings,E09000026,E05000512,Liberal Democrats,LD,"Kothia, Sadiq",Sadiq,Kothia,897,0
Redbridge,Seven Kings,E09000026,E05000512,Conservative Party,Con,"Haddad, Aceil",Aceil,Haddad,746,0
Redbridge,Seven Kings,E09000026,E05000512,Liberal Democrats,LD,"Staight, Gary",Gary,Staight,524,0
Redbridge,Snaresbrook,E09000026,E05000513,Conservative Party,Con,"Nolan, Suzanne Ms.*",Suzanne,Nolan,1724,1
Redbridge,Snaresbrook,E09000026,E05000513,Conservative Party,Con,"Cronin, Colin",Colin,Cronin,1686,1
Redbridge,Snaresbrook,E09000026,E05000513,Conservative Party,Con,"Cummins, Chris*",Chris,Cummins,1643,1
Redbridge,Snaresbrook,E09000026,E05000513,Labour Party,Lab,"Eglin, Sophia Ms.",Sophia,Eglin,1497,0
Redbridge,Snaresbrook,E09000026,E05000513,Labour Party,Lab,"Eglin, Gregor",Gregor,Eglin,1468,0
Redbridge,Snaresbrook,E09000026,E05000513,Labour Party,Lab,"Hokam-Dahd, Imraan",Imraan,Hokam-Dahd,1161,0
Redbridge,Snaresbrook,E09000026,E05000513,Green Party,Grn,"Fink, Deborah Ms.",Deborah,Fink,590,0
Redbridge,Snaresbrook,E09000026,E05000513,Liberal Democrats,LD,"Swallow, Malcolm",Malcolm,Swallow,284,0
Redbridge,Snaresbrook,E09000026,E05000513,Liberal Democrats,LD,"Bruck, David",David,Bruck,280,0
Redbridge,Snaresbrook,E09000026,E05000513,Liberal Democrats,LD,"Chetinkaya, Levent",Levent,Chetinkaya,209,0
Redbridge,Valentines,E09000026,E05000514,Labour Party,Lab,"Hatfull, Ross*",Ross,Hatfull,1822,1
Redbridge,Valentines,E09000026,E05000514,Labour Party,Lab,"Chowdhury, Khayer",Khayer,Chowdhury,1820,1
Redbridge,Valentines,E09000026,E05000514,Labour Party,Lab,"Hussain, Farah Ms.",Farah,Hussain,1760,1
Redbridge,Valentines,E09000026,E05000514,Liberal Democrats,LD,"Patel, Shoaib*",Shoaib,Patel,1477,0
Redbridge,Valentines,E09000026,E05000514,Liberal Democrats,LD,"Islam, Farrukh",Farrukh,Islam,1207,0
Redbridge,Valentines,E09000026,E05000514,Liberal Democrats,LD,"Wicks, Paul",Paul,Wicks,1107,0
Redbridge,Valentines,E09000026,E05000514,Conservative Party,Con,"Sharma, Atul",Atul,Sharma,603,0
Redbridge,Valentines,E09000026,E05000514,Conservative Party,Con,"Howes, James",James,Howes,595,0
Redbridge,Valentines,E09000026,E05000514,Conservative Party,Con,"Chan, Sim",Sim,Chan,500,0
Redbridge,Valentines,E09000026,E05000514,Green Party,Grn,"Sahota, Gurdeep",Gurdeep,Sahota,346,0
Redbridge,Valentines,E09000026,E05000514,Independent,Ind,"Scotland, Barrymore",Barrymore,Scotland,147,0
Redbridge,Wanstead,E09000026,E05000515,Labour Party,Lab,"Bain, Sheila Ms.",Sheila,Bain,1964,1
Redbridge,Wanstead,E09000026,E05000515,Labour Party,Lab,"Merry, Paul",Paul,Merry,1739,1
Redbridge,Wanstead,E09000026,E05000515,Conservative Party,Con,"Dunn, Michelle Ms.*",Michelle,Dunn,1692,1
Redbridge,Wanstead,E09000026,E05000515,Labour Party,Lab,"Nkafu, Julius",Julius,Nkafu,1534,0
Redbridge,Wanstead,E09000026,E05000515,Conservative Party,Con,"Halstead, Stuart",Stuart,Halstead,1412,0
Redbridge,Wanstead,E09000026,E05000515,Conservative Party,Con,"Uddin, Imam",Imam,Uddin,1133,0
Redbridge,Wanstead,E09000026,E05000515,Green Party,Grn,"Gunstock, Ashley",Ashley,Gunstock,775,0
Redbridge,Wanstead,E09000026,E05000515,UK Independence Party (UKIP),Other,"Mendoza, Lawrence",Lawrence,Mendoza,609,0
Redbridge,Wanstead,E09000026,E05000515,Liberal Democrats,LD,"Cornish, Janet Ms.",Janet,Cornish,398,0
Redbridge,Wanstead,E09000026,E05000515,Liberal Democrats,LD,"Clare, Richard",Richard,Clare,318,0
Redbridge,Wanstead,E09000026,E05000515,Liberal Democrats,LD,"Nankivill, Mark",Mark,Nankivill,185,0
Richmond upon Thames,Barnes,E09000027,E05000516,Conservative Party,Con,"Palmer, Rita G. S. Ms.*",Rita,Palmer,1852,1
Richmond upon Thames,Barnes,E09000027,E05000516,Conservative Party,Con,"Hodgins, Paul C.*",Paul,Hodgins,1844,1
Richmond upon Thames,Barnes,E09000027,E05000516,Conservative Party,Con,"Percival, Christine C. Ms.*",Christine,Percival,1840,1
Richmond upon Thames,Barnes,E09000027,E05000516,Liberal Democrats,LD,"Emerson, Merlene Ms.",Merlene,Emerson,654,0
Richmond upon Thames,Barnes,E09000027,E05000516,Liberal Democrats,LD,"Rampton, Carolyn M. Ms.",Carolyn,Rampton,617,0
Richmond upon Thames,Barnes,E09000027,E05000516,Liberal Democrats,LD,"Howell, John A. R.",John,Howell,574,0
Richmond upon Thames,Barnes,E09000027,E05000516,Green Party,Grn,"Ridley, Matthew",Matthew,Ridley,484,0
Richmond upon Thames,Barnes,E09000027,E05000516,Labour Party,Lab,"Cooper, Frank A.",Frank,Cooper,406,0
Richmond upon Thames,Barnes,E09000027,E05000516,Labour Party,Lab,"Patel, Su Ms.",Su,Patel,373,0
Richmond upon Thames,Barnes,E09000027,E05000516,Labour Party,Lab,"Graystone, David P.",David,Graystone,315,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Conservative Party,Con,"True, Nicholas E. (.*",Nicholas,TRUE,2159,1
Richmond upon Thames,East Sheen,E09000027,E05000517,Conservative Party,Con,"Marcel, Brian A.",Brian,Marcel,2128,1
Richmond upon Thames,East Sheen,E09000027,E05000517,Conservative Party,Con,"Thompson, Robert S.",Robert,Thompson,1995,1
Richmond upon Thames,East Sheen,E09000027,E05000517,Liberal Democrats,LD,"Catchpole, Timothy M.",Timothy,Catchpole,790,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Liberal Democrats,LD,"Macbean, Nicola C. Ms.",Nicola,Macbean,725,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Liberal Democrats,LD,"Lang, Helena Ms.",Helena,Lang,586,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Green Party,Grn,"Hegarty, Simon C.",Simon,Hegarty,561,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Labour Party,Lab,"Miles, David",David,Miles,410,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Labour Party,Lab,"Turner-Morris, Elisabeth Ms.",Elisabeth,Turner-Morris,404,0
Richmond upon Thames,East Sheen,E09000027,E05000517,Labour Party,Lab,"Freedman, Mike",Mike,Freedman,393,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Liberal Democrats,LD,"Cardy, Jonathan M.",Jonathan,Cardy,1328,1
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Liberal Democrats,LD,"Elloy, Jerry",Jerry,Elloy,1282,1
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Conservative Party,Con,"Boyle, Mark A. V.",Mark,Boyle,1260,1
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Conservative Party,Con,"Broughton, Joe",Joe,Broughton,1171,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Liberal Democrats,LD,"Sear, Dan",Dan,Sear,1142,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Conservative Party,Con,"Hollis, Dabbie Ms.",Dabbie,Hollis,1119,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Green Party,Grn,"Saunders, Monica J. Ms.",Monica,Saunders,555,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Green Party,Grn,"Gray, Sally Ms.",Sally,Gray,481,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Labour Party,Lab,"Roberts, Sandra J. Ms.",Sandra,Roberts,439,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Green Party,Grn,"Dollin, Daniel C.",Daniel,Dollin,411,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Labour Party,Lab,"Nixon, Graham R.",Graham,Nixon,383,0
Richmond upon Thames,Fulwell and Hampton Hill,E09000027,E05000518,Labour Party,Lab,"Wyatt, Jenifer M. Ms.",Jenifer,Wyatt,366,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Liberal Democrats,LD,"Frost, Penelope E. Ms.",Penelope,Frost,1341,1
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Conservative Party,Con,"Loveland, Jean Ms.",Jean,Loveland,1319,1
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Conservative Party,Con,"Tippett, Sarah V. Ms.",Sarah,Tippett,1316,1
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Liberal Democrats,LD,"Williams, David R.",David,Williams,1299,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Liberal Democrats,LD,"Miller, Brian P.",Brian,Miller,1266,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Conservative Party,Con,"Joyce, Seamus",Seamus,Joyce,1208,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Green Party,Grn,"Frieze, Andree M.",Andree,Frieze,420,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Labour Party,Lab,"Keen, Sandra G. Ms.",Sandra,Keen,401,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,UK Independence Party (UKIP),Other,"Sparrow, David",David,Sparrow,342,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Labour Party,Lab,"Fawcett, Chris",Chris,Fawcett,326,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,UK Independence Party (UKIP),Other,"Naz, Sam Ms.",Sam,Naz,316,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,UK Independence Party (UKIP),Other,"Vanneck-Surplice, Teresa Ms.",Teresa,Vanneck-Surplice,300,0
Richmond upon Thames,"Ham, Petersham and Richmond Riverside",E09000027,E05000519,Labour Party,Lab,"Rollin, Laura Ms.",Laura,Rollin,284,0
Richmond upon Thames,Hampton,E09000027,E05000520,Liberal Democrats,LD,"Roberts, Gareth D.*",Gareth,Roberts,1578,1
Richmond upon Thames,Hampton,E09000027,E05000520,Liberal Democrats,LD,"Nicholson, Suzette B. Ms.*",Suzette,Nicholson,1570,1
Richmond upon Thames,Hampton,E09000027,E05000520,Conservative Party,Con,"Sale, Petra Ms.",Petra,Sale,1341,1
Richmond upon Thames,Hampton,E09000027,E05000520,Conservative Party,Con,"Davies, Mark",Mark,Davies,1244,0
Richmond upon Thames,Hampton,E09000027,E05000520,Liberal Democrats,LD,"Popalzi, Nuriyeh Ms.",Nuriyeh,Popalzi,1241,0
Richmond upon Thames,Hampton,E09000027,E05000520,Conservative Party,Con,"Ikeazor, Nathaniel N.",Nathaniel,Ikeazor,1157,0
Richmond upon Thames,Hampton,E09000027,E05000520,Green Party,Grn,"Wood, Felix C.",Felix,Wood,519,0
Richmond upon Thames,Hampton,E09000027,E05000520,UK Independence Party (UKIP),Other,"Corner, Alex",Alex,Corner,512,0
Richmond upon Thames,Hampton,E09000027,E05000520,Labour Party,Lab,"Mills, Margaret M. T. Ms.",Margaret,Mills,394,0
Richmond upon Thames,Hampton,E09000027,E05000520,Labour Party,Lab,"Makepeace, Donald",Donald,Makepeace,387,0
Richmond upon Thames,Hampton,E09000027,E05000520,Labour Party,Lab,"Roberts, Howard D.",Howard,Roberts,319,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Conservative Party,Con,"Samuel, Geoffrey J.*",Geoffrey,Samuel,1390,1
Richmond upon Thames,Hampton North,E09000027,E05000521,Conservative Party,Con,"Howard, Kate Ms.",Kate,Howard,1313,1
Richmond upon Thames,Hampton North,E09000027,E05000521,Conservative Party,Con,"Seymour, Martin J.",Martin,Seymour,1280,1
Richmond upon Thames,Hampton North,E09000027,E05000521,Liberal Democrats,LD,"Day, Ellen Ms.*",Ellen,Day,756,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Liberal Democrats,LD,"Thornton, Darren M.*",Darren,Thornton,700,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Liberal Democrats,LD,"Coelho, Avril P. Ms.",Avril,Coelho,686,0
Richmond upon Thames,Hampton North,E09000027,E05000521,UK Independence Party (UKIP),Other,"Mackie, Michael J.",Michael,Mackie,416,0
Richmond upon Thames,Hampton North,E09000027,E05000521,UK Independence Party (UKIP),Other,"Maloney, Michael J.",Michael,Maloney,397,0
Richmond upon Thames,Hampton North,E09000027,E05000521,UK Independence Party (UKIP),Other,"Rodwell, Paul D.",Paul,Rodwell,396,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Labour Party,Lab,"Spawls, Louisa M. Ms.",Louisa,Spawls,379,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Labour Party,Lab,"Butters, Jane Ms.",Jane,Butters,372,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Green Party,Grn,"Von Ruhland, Catherine E. A. Ms.",Catherine,Von Ruhland,342,0
Richmond upon Thames,Hampton North,E09000027,E05000521,Labour Party,Lab,"Thrower, John H.",John,Thrower,334,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Conservative Party,Con,"Arbour, Tony*",Tony,Arbour,1870,1
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Conservative Party,Con,"Mathias, Tania W. Ms.*",Tania,Mathias,1708,1
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Conservative Party,Con,"Evans, Gareth J.*",Gareth,Evans,1586,1
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Green Party,Grn,"Bangham, Michael J.",Michael,Bangham,696,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Liberal Democrats,LD,"Chard, James H.",James,Chard,676,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Liberal Democrats,LD,"Gee, Chris",Chris,Gee,647,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Liberal Democrats,LD,"Goodrich, Mark B.",Mark,Goodrich,593,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Labour Party,Lab,"Loewenstein, Caroline A. Ms.",Caroline,Loewenstein,522,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Labour Party,Lab,"Ward, Gerard E.",Gerard,Ward,520,0
Richmond upon Thames,Hampton Wick,E09000027,E05000522,Labour Party,Lab,"Nixon, Sheila D. Ms.",Sheila,Nixon,474,0
Richmond upon Thames,Heathfield,E09000027,E05000523,Liberal Democrats,LD,"Coombs, John W. G.*",John,Coombs,1147,1
Richmond upon Thames,Heathfield,E09000027,E05000523,Conservative Party,Con,"Butler, Alan D.*",Alan,Butler,1126,1
Richmond upon Thames,Heathfield,E09000027,E05000523,Conservative Party,Con,"Hambidge, Annie Ms.",Annie,Hambidge,1088,1
